NIP;TIT;ANYCOM;ING_INGRESO;ING_NOTA;ING_CONV;ING_EST;ING_CUPO;CURSO_TITULADO;EDAD;SEXO;ESTUDIS_P;ESTUDIS_M;CRE_RECON_INI;NUMPRE
291325;156;2012;;6,23;J;4;T;;;V;;;;3
498363;158;2012;;9,44;J;10;G;;19;V;3;4;;1
498355;158;2012;NAP;9,376;J;10;G;2016;17;V;4;5;48;1
497217;156;2012;NAP;7,894;J;10;G;2017;17;V;3;4;60;1
497326;156;2012;NAP;8,652;J;10;G;2018;19;V;2;3;48;1
497142;156;2012;NAP;10,807;J;10;G;2015;18;M;5;5;60;4
497333;156;2012;NAP;8,215;J;10;G;;17;V;5;5;18;1
376977;156;2012;NAP;7,385;J;5;G;;28;V;4;4;0;7
497290;156;2012;NAP;9,02;J;10;G;2016;18;V;4;5;48;1
496841;158;2012;NAP;10,212;J;10;G;2016;18;M;5;5;60;1
496058;156;2012;NAP;6,36;J;10;G;2017;21;M;3;3;48;1
498492;156;2012;;6,736;J;10;G;;;V;;;;3
497373;156;2012;NAP;9,738;J;10;G;2015;18;V;4;4;60;1
497332;156;2012;NAP;7,626;J;10;G;2018;17;M;3;4;24;2
497438;156;2012;NAP;7,167;J;5;G;;22;V;3;5;60;2
492848;156;2012;NAP;7,25;J;10;G;;19;V;5;4;36;1
497169;156;2012;;7,252;J;10;G;;;V;;;;1
497260;156;2012;NAP;7,455;J;5;G;;21;V;3;3;30;1
497157;156;2012;NAP;9,612;J;10;G;2016;18;V;4;3;60;2
498504;156;2012;;6,75;J;10;G;;;V;;;;1
497314;156;2012;NAP;9,632;J;10;G;;18;V;3;4;60;1
496707;158;2012;NAP;12,04;J;10;G;2015;17;M;4;3;60;1
498473;156;2012;NAP;6,706;J;10;G;2016;17;V;4;4;36;1
498469;156;2012;BMA;6,856;J;10;G;;19;V;3;3;0;1
499054;156;2012;NAP;6,533;J;5;G;2019;20;V;4;3;36;1
497159;156;2012;NAP;8,286;J;5;G;;21;V;3;4;48;1
499826;156;2012;NLE;6;J;5;G;;22;V;4;4;6;1
496713;158;2012;NAP;10,308;J;10;G;;17;V;4;5;30;2
497374;156;2012;NAP;12,188;J;10;G;2015;18;V;4;5;60;1
497289;156;2012;;7,672;J;10;G;;;M;;;;2
497323;156;2012;;7,765;J;10;G;;18;V;5;5;;7
497363;156;2012;BMA;7,648;J;10;G;;22;V;5;5;0;3
496742;158;2012;NAP;12,168;J;10;G;2015;18;M;3;3;60;1
457177;158;2012;NAP;11,326;J;10;G;2015;17;M;5;4;60;1
498377;158;2012;;6,6;J;4;T;;;M;;;;4
496684;158;2012;NAP;12,006;J;10;G;2016;18;M;4;5;60;1
497224;156;2012;NAP;7,2;J;5;G;;23;V;3;3;9;1
254325;156;2012;NTE;;;;;2014;30;V;4;3;103,5;1
477227;156;2012;NAP;10,012;J;10;G;2015;19;V;4;3;60;1
498456;156;2012;NAP;6,917;J;5;G;2016;21;V;4;4;60;1
497324;156;2012;NAP;8,346;J;10;G;;18;M;4;3;18;1
496723;158;2012;NAP;10,846;J;10;G;2016;18;M;3;3;60;1
496147;156;2012;NAP;6,571;J;5;G;;21;V;3;3;36;1
498379;158;2012;NAP;9,374;J;10;G;2016;18;M;4;4;60;4
484794;156;2012;NAP;9,2;J;11;G;;26;V;5;5;18,35;1
376983;156;2012;NAP;7,83;J;5;G;;25;V;3;3;54;1
497368;156;2012;NAP;9,548;J;10;G;2015;18;V;3;3;60;1
570984;156;2012;NAP;10,336;J;10;G;2015;17;V;5;5;60;1
497320;156;2012;NAP;10,712;J;10;G;2017;18;V;3;4;60,35;1
496690;158;2012;;10,847;J;10;G;;;M;;;;1
496727;158;2012;;10,166;J;10;G;;;V;;;;1
496699;158;2012;NAP;9,5;J;11;G;2016;18;V;5;5;54;1
496860;158;2012;NAP;9,844;J;10;G;2017;18;M;5;5;60;1
496804;158;2012;NAP;9,815;J;10;G;2015;18;M;4;5;60;1
497428;156;2012;NAP;7,2;J;11;G;;18;V;4;4;12;1
496709;158;2012;NAP;10,722;J;10;G;2016;18;V;5;5;54;2
492971;156;2012;NAP;7,233;J;11;G;;21;M;4;5;0;3
497375;156;2012;NAP;7,668;J;10;G;;18;V;2;3;24;1
498487;156;2012;NAP;6,8;J;5;G;;21;V;3;3;30;2
497177;156;2012;NAP;10,358;J;10;G;2015;18;M;3;3;60;1
496650;158;2012;NAP;9,54;J;10;G;2016;18;M;3;4;48;2
497201;156;2012;NAP;9,382;J;10;G;2015;18;V;5;4;60;1
497329;156;2012;NAP;10,581;J;10;G;2016;18;M;3;5;60;1
497285;156;2012;NAP;7,865;J;10;G;2018;17;V;3;3;60;1
497370;156;2012;NAP;8,606;J;10;G;2016;19;V;5;4;36;1
476966;156;2012;NAP;8,458;J;10;G;;18;V;5;4;6;1
497378;156;2012;NAP;7,239;J;10;G;;18;V;3;3;12;3
497379;156;2012;NAP;8,384;J;10;G;;17;V;4;3;12;1
497442;156;2012;NAP;9,732;J;10;G;2015;18;V;4;5;60;1
329858;156;2012;;7,18;J;10;G;;25;V;5;5;;2
486852;156;2012;NLE;5,876;J;10;G;2019;23;V;5;5;18;5
497342;156;2012;NAP;7,728;J;10;G;2017;18;M;4;4;60;1
497241;156;2012;NAP;9,258;J;10;G;2017;19;V;4;4;30;1
497362;156;2012;BMA;7,286;J;5;G;;22;V;3;3;0;1
496874;158;2012;NAP;9,85;J;11;G;2016;18;V;4;4;36;2
496811;158;2012;NAP;9,578;J;10;G;;19;V;4;4;60;2
501236;158;2012;NAP;11,67;J;10;G;2016;18;M;4;5;60;1
497198;156;2012;NAP;7,346;J;10;G;;18;V;5;5;18;1
498494;156;2012;NAP;6,667;J;5;G;;25;V;2;2;18;1
497313;156;2012;;8,649;J;10;G;;18;V;4;4;;6
498460;156;2012;NAP;6,843;J;10;G;;17;V;5;5;0;9
489079;158;2012;NAP;8,96;J;13;N;2015;46;M;6;3;60;1
496659;158;2012;NAP;10,462;J;10;G;2016;18;M;3;5;60;1
510418;156;2012;;6,75;J;5;G;;23;M;2;4;;2
498356;158;2012;;9,336;J;5;G;;;M;;;;1
497274;156;2012;NAP;10,034;J;10;G;2016;18;V;5;3;60;1
497262;156;2012;NAP;9,762;J;10;G;2015;18;V;5;5;60;1
476088;156;2012;NAP;8,27;J;5;G;;23;V;4;5;30;1
497193;156;2012;NAP;7,109;J;10;G;;17;V;5;5;0;5
496734;158;2012;NAP;9,678;J;10;G;;18;V;5;5;60;2
496670;158;2012;NAP;6,198;J;7;M;;42;M;3;3;18;2
497367;156;2012;NAP;12,306;J;10;G;2016;18;V;4;5;60;1
498465;156;2012;NAP;6,87;J;10;G;;18;V;5;4;48;8
497242;156;2012;NAP;8,367;J;11;G;;18;V;3;5;18;1
497449;156;2012;NAP;7,294;J;6;G;;20;V;5;5;60;1
496836;158;2012;NAP;9,612;J;10;G;2016;18;V;5;5;60;1
497165;156;2012;NAP;11,689;J;10;G;2015;18;V;5;5;60;1
497359;156;2012;NAP;7,286;J;5;G;2017;20;V;3;3;30;1
496825;158;2012;NAP;10,835;J;5;G;2018;21;M;4;3;49,5;1
496769;158;2012;;9,702;J;10;G;;;M;;;;1
497236;156;2012;NAP;5,985;J;7;M;2018;25;V;3;5;24;1
498479;156;2012;NAP;6,91;J;10;G;2016;18;M;3;3;42;1
498503;156;2012;NAP;6,918;J;10;G;2016;18;V;4;5;24;1
497441;156;2012;;8,564;J;10;G;;;V;;;;2
497207;156;2012;NAP;7,842;J;10;G;;17;V;5;5;18;2
496663;158;2012;NAP;10,424;J;10;G;2015;18;V;5;5;54;1
496134;156;2012;;6,936;J;10;G;;;V;;;;1
499809;156;2012;NLE;6,212;J;10;G;;18;V;5;4;18;1
497203;156;2012;NAP;9,109;J;10;G;;18;V;4;4;24;2
497214;156;2012;BMA;7,273;J;5;G;;20;M;4;3;6;1
497284;156;2012;NAP;8,306;J;10;G;2015;17;V;3;3;60;1
497150;156;2012;NAP;7,557;J;10;G;;18;V;3;3;6;1
496778;158;2012;NAP;10,956;J;10;G;2015;18;V;4;3;60;1
498470;156;2012;;6,82;J;10;G;;;V;;;;2
497298;156;2012;NAP;8,828;J;10;G;2015;18;V;3;3;60;1
496691;158;2012;NAP;10,208;J;10;G;2016;18;V;5;3;42;1
498498;156;2012;NAP;6,588;J;10;G;;19;V;4;4;0;1
479806;158;2012;NAP;11,83;J;10;G;2016;19;V;4;3;60;1
529599;156;2012;;;;;;;20;V;4;5;;6
497429;156;2012;NAP;7,972;J;10;G;2016;19;V;4;4;42;3
496821;158;2012;NAP;9,57;J;10;G;;17;V;3;3;36;1
497336;156;2012;NAP;12,594;J;10;G;2015;18;V;5;4;60;1
496726;158;2012;NAP;9,894;J;10;G;2018;20;V;4;4;42;1
497170;156;2012;;7,519;J;5;G;;;V;;;;5
484717;156;2012;;7,79;J;10;G;;19;V;4;4;;4
496751;158;2012;NAP;10,364;J;5;G;;23;M;3;3;55,5;2
497304;156;2012;NAP;7,078;J;10;G;;19;V;2;3;0;2
496730;158;2012;NAP;9,608;J;10;G;2018;18;M;2;4;60;1
497416;156;2012;NAP;8,234;J;10;G;2016;17;V;3;5;60;1
496843;158;2012;NAP;9,782;J;5;G;;24;M;3;3;55,5;1
498466;156;2012;NAP;6,986;J;10;G;2015;18;V;5;5;60;1
483830;156;2012;BMA;6,648;J;10;G;;19;V;5;4;0;10
498364;158;2012;NAP;9,409;J;5;G;2015;20;M;3;3;79,5;1
498357;158;2012;NAP;5,95;J;7;M;;33;V;3;3;6;2
485202;156;2012;NLE;6,112;J;10;G;;19;V;4;5;0;1
489378;158;2012;;;;;;;20;M;;;;2
492967;156;2012;NAP;6,359;J;11;G;;19;M;5;5;0;1
496861;158;2012;NAP;10,125;J;10;G;2017;18;V;2;2;54;1
496680;158;2012;NAP;10,092;J;10;G;2016;17;V;5;5;36;2
496701;158;2012;NAP;10,738;J;10;G;2015;17;V;3;4;60;2
497344;156;2012;NAP;7,29;J;10;G;;19;V;4;4;0;1
496858;158;2012;NAP;9,836;J;10;G;2017;18;V;3;4;54;1
496664;158;2012;;7,12;J;4;T;;;M;;;;6
496816;158;2012;NAP;10,436;J;10;G;;18;M;3;3;30;2
497430;156;2012;NAP;10,548;J;10;G;2015;18;V;4;4;60;1
457980;156;2012;NAP;7,634;J;10;G;2017;20;V;4;4;60;1
497176;156;2012;BMA;7,902;J;10;G;;18;V;5;5;;2
496678;158;2012;NAP;10,582;J;10;G;2016;17;M;4;4;60;2
497245;156;2012;NAP;11,696;J;10;G;2015;18;V;4;3;60;1
497225;156;2012;NAP;7,97;J;10;G;2015;17;V;5;5;60,35;1
497404;156;2012;;8,612;J;10;G;;18;V;3;4;;3
497213;156;2012;NAP;7,233;J;10;G;2017;18;V;4;5;30;2
496793;158;2012;NAP;9,65;J;5;G;2020;22;M;4;4;79,5;1
496761;158;2012;NAP;11,742;J;10;G;2016;17;M;3;5;60;1
496693;158;2012;NAP;9,566;J;10;G;2019;18;V;5;5;42;1
498478;156;2012;NAP;6,702;J;10;G;;19;V;5;5;42;1
62718;156;2012;;6,5;J;4;T;;31;V;5;5;;1
496711;158;2012;NAP;10,398;J;10;G;2016;18;M;4;4;60;1
497419;156;2012;NAP;10,792;J;10;G;2015;17;V;3;4;60;1
498361;158;2012;NAP;9,348;J;10;G;;18;V;4;5;60;1
497397;156;2012;BMA;7;J;5;G;;23;V;5;2;0;6
497146;156;2012;NAP;9,29;J;10;G;;18;V;4;4;18;1
497331;156;2012;NAP;9,563;J;10;G;;18;V;3;3;60;1
496741;158;2012;NAP;10,888;J;10;G;2017;18;M;5;5;48;2
497386;156;2012;;7,236;J;10;G;;;V;;;;4
441173;156;2012;;10;J;11;G;;20;V;5;4;;1
459817;158;2012;NAP;7,671;S;10;D;;21;V;3;4;0;1
489539;156;2012;NTE;;;;;;22;V;2;3;64,5;3
461716;156;2012;NTE;;;;;2015;23;V;3;4;109,5;2
480323;156;2012;;6,38;J;5;G;;20;V;3;3;;1
326884;158;2012;NAP;6,5;J;4;T;;24;M;4;3;60;1
496671;158;2012;NAP;10,236;J;10;G;;18;V;5;5;18;1
492634;156;2012;NAP;7;J;5;G;2017;23;V;3;4;30;1
497212;156;2012;NAP;7,818;J;5;G;;22;V;4;4;36;1
497369;156;2012;NAP;7,91;J;10;G;2016;18;M;4;3;60;2
497330;156;2012;NAP;9,537;J;10;G;;18;V;3;3;60;2
497390;156;2012;NAP;10,996;J;10;G;2016;17;V;3;3;60;1
497272;156;2012;NAP;7,53;J;10;G;2018;18;V;5;5;42;2
497197;156;2012;NAP;7,786;J;10;G;2018;18;V;3;3;54;1
497183;156;2012;;7,86;J;5;G;;21;V;4;5;;2
484614;156;2012;NAP;6,575;J;5;G;;29;V;3;3;0;1
496822;158;2012;NAP;11,313;J;5;G;;24;V;5;5;79,5;1
496652;158;2012;NAP;10,36;J;10;G;2016;18;V;4;5;60;1
496731;158;2012;NAP;10,06;J;10;G;2016;18;V;4;3;60;1
496828;158;2012;NAP;10,051;J;10;G;;17;M;5;5;24;1
497155;156;2012;NAP;7,938;J;10;G;2015;18;V;3;3;60;1
498485;156;2012;BMA;6,652;J;10;G;;19;V;3;3;16,5;1
498354;158;2012;NAP;9,269;J;10;G;2017;17;M;3;3;48;1
497200;156;2012;BMA;7,181;J;10;G;;17;V;4;4;0;7
498385;158;2012;;9,336;J;10;G;;;M;;;;2
498458;156;2012;NAP;6,802;J;10;G;;18;V;4;4;24;2
497398;156;2012;BMA;7,308;J;5;G;;26;V;3;3;0;2
496732;158;2012;NAP;9,828;J;10;G;2017;18;M;3;3;60;1
497265;156;2012;NAP;7,36;J;10;G;2016;18;V;3;4;24;1
497276;156;2012;BMA;7,06;J;10;G;;23;V;2;3;0;9
497353;156;2012;BMA;7,44;J;4;T;;25;V;4;3;0;2
497261;156;2012;NAP;8,41;J;10;G;;19;V;3;4;60;1
496692;158;2012;NAP;11,298;J;10;G;2016;18;V;5;5;42;1
381183;156;2012;NAP;6,61;J;10;G;;22;V;4;3;0;3
496802;158;2012;NAP;10,95;J;10;G;2015;18;V;5;4;60;1
497366;156;2012;NAP;8,714;J;10;G;2015;18;V;5;4;60;1
462317;156;2012;;7,046;J;10;G;;19;V;5;3;;5
517947;156;2012;BMA;6,4;J;5;G;;27;M;4;4;42;1
499833;156;2012;NLE;6,132;J;10;G;2017;19;V;4;3;36;2
497199;156;2012;BMA;8,5;J;5;G;;23;V;3;3;0;1
497263;156;2012;BMA;7,676;J;10;G;;17;M;5;5;0;2
